# wavelength (nm)
# intensity (erg s-1 cm-2 nm-1 sr-1)
col1 col2
704.2 1.5526230149558464e-06
705.2 1.551963545578545e-06
706.2 1.5513014670423385e-06
707.2 1.5506457313848731e-06
708.2 1.5499873833926737e-06
709.2 1.5493308919937974e-06
710.2 1.5486762493456915e-06
711.2 1.5480234476499151e-06
712.2 1.5473680400521701e-06
713.2 1.5467189032648136e-06
714.2 1.5460671576099142e-06
715.2 1.545421654989248e-06
716.2 1.5447735406378748e-06
717.2 1.5441272336327132e-06
718.2 1.5434827264242796e-06
719.2 1.542835615611346e-06
720.2 1.5421946916192947e-06
721.2 1.5415511613061263e-06
722.2 1.5409094131317374e-06
723.2 1.540269439703406e-06
724.2 1.5396312336692428e-06
725.2 1.5389947877179094e-06
726.2 1.5383600945783395e-06
727.2 1.537722799485395e-06
728.2 1.537091596286105e-06
729.2 1.5364577886979295e-06
730.2 1.5358257170932884e-06
731.2 1.5351953743497103e-06
732.2 1.534566753383634e-06
733.2 1.5339398471501443e-06
734.2 1.5333103425588412e-06
735.2 1.5326868506660638e-06
736.2 1.5320607581987305e-06
737.2 1.5314363643002182e-06
